Data_Type,기준일자,날짜,YYYYMM,CW,제품명,Item_Code,Power_Class,WH_Name,Tariff,WestEast,PO,Intake_Shipments_FCST,Intake_Shipments_ACTUAL,Soft_Allocation,Hard_Allocation,CPO_shipped
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G10 BFG,99999991H,485.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,1.93515,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G10 BFG,99999991H,485.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,1.93515,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G10 BFG,99999991H,485.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,1.93515,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G10 BFG,99999991H,485.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,1.93515,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G10 BFG,99999991H,485.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,1.93515,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G10 BFG,99999991H,485.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,1.93515,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G10 BFG,99999991H,485.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,1.93515,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G10 BFG,99999991H,485.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,1.93515,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999954H,570.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,16.568189999999998,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999955H,575.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,317.55697499999997,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999956H,580.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,219.16518000000002,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999957H,585.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,5.668065000000005,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999975H,570.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,22.30524,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999976H,575.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,307.5123,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,CA CARSON 2760,0.1475,W,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,CA FULLERTON 2091,0.1475,W,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,CA GARDENA 14439,0.1475,W,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,CA OAKLAND 4450,0.1475,W,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,CA ONTARIO 2825,0.1475,W,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,CA TORRANCE 1545,0.1475,W,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,GA GARDEN CITY 54,0.1475,E,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,GA POOLER 5250,0.1475,E,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,NJ ELIZABETH 201,0.1475,E,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,NJ LINDEN 340,0.1475,E,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,NJ NORTH BRUNSWICK 1665,0.1475,E,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,NJ NORTH BRUNSWICK 2300,0.1475,E,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,TX DEER PARK 2902,0.1475,E,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,VA NORFOLK 1157,0.1475,E,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,WA KENT 7901,0.1475,W,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
ALLOCATION_PLAN,2022-07-21,2022-09-23,202209,CW39,Q.PEAK DUO XL G11 BFG,99999977H,580.0,WA TACOMA 1401,0.1475,W,ALLOCATION_PLAN,416.10360000000003,0,0.0,0.0,0.0
